prison_name,baseline_cna,in_use_cna,operational_capacity,population,perc_pop_to_used_cna,perc_acc_available,date,source
Usk,153,153,266,261,1.71,1.0,2012-05-25,prison-population-monthly-may2012.txt
Verne,572,572,607,594,1.04,1.0,2012-05-25,prison-population-monthly-may2012.txt
Wakefield,751,749,749,748,1.0,1.0,2012-05-25,prison-population-monthly-may2012.txt
Wandsworth,1101,730,1284,1212,1.66,0.66,2012-05-25,prison-population-monthly-may2012.txt
Warren Hill,244,192,192,133,0.69,0.79,2012-05-25,prison-population-monthly-may2012.txt
Wayland,958,958,1031,995,1.04,1.0,2012-05-25,prison-population-monthly-may2012.txt
Wealstun,810,810,832,782,0.97,1.0,2012-05-25,prison-population-monthly-may2012.txt
Wellingborough,638,580,588,576,0.99,0.91,2012-05-25,prison-population-monthly-may2012.txt
Werrington,160,160,160,135,0.84,1.0,2012-05-25,prison-population-monthly-may2012.txt
Wetherby,396,396,396,347,0.88,1.0,2012-05-25,prison-population-monthly-may2012.txt
Whatton,779,776,841,841,1.08,1.0,2012-05-25,prison-population-monthly-may2012.txt
Whitemoor,473,458,458,452,0.99,0.97,2012-05-25,prison-population-monthly-may2012.txt
Winchester,499,499,706,670,1.34,1.0,2012-05-25,prison-population-monthly-may2012.txt
Wolds,320,320,360,349,1.09,1.0,2012-05-25,prison-population-monthly-may2012.txt
Woodhill,661,656,829,764,1.16,0.99,2012-05-25,prison-population-monthly-may2012.txt
Wormwood Scrubs,1176,1051,1252,1186,1.13,0.89,2012-05-25,prison-population-monthly-may2012.txt
Wymott,1102,1102,1176,1170,1.06,1.0,2012-05-25,prison-population-monthly-may2012.txt
Sub total,79948,78205,91273,86182,1.1,0.98,2012-05-25,prison-population-monthly-may2012.txt
Dover (IRC),316,316,316,292,0.92,1.0,2012-05-25,prison-population-monthly-may2012.txt
Haslar (IRC),160,160,160,141,0.88,1.0,2012-05-25,prison-population-monthly-may2012.txt
Morton Hall (IRC),392,392,392,365,0.93,1.0,2012-05-25,prison-population-monthly-may2012.txt
Sub total,868,868,868,798,0.92,1.0,2012-05-25,prison-population-monthly-may2012.txt
Total,80816,79073,90141,86980,1.1,0.98,2012-05-25,prison-population-monthly-may2012.txt
Altcourse,794,794,1204,1197,1.51,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Ashfield,407,407,383,355,0.87,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Askham Grange,150,126,128,126,1.0,0.84,2011-11-25,prison-population-monthly-nov-2011.txt
Aylesbury,436,424,444,410,0.97,0.97,2011-11-25,prison-population-monthly-nov-2011.txt
Bedford,322,322,506,509,1.58,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Belmarsh,800,800,957,905,1.13,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Birmingham,1112,1093,1450,1442,1.32,0.98,2011-11-25,prison-population-monthly-nov-2011.txt
Blantyre House,122,122,122,119,0.98,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Blundeston,481,409,452,449,1.1,0.85,2011-11-25,prison-population-monthly-nov-2011.txt
Brinsford,545,545,577,574,1.05,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Bristol,427,427,648,629,1.47,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Brixton,530,500,768,751,1.5,0.94,2011-11-25,prison-population-monthly-nov-2011.txt
Bronzefield,527,527,527,507,0.96,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Buckley Hall,410,410,445,443,1.08,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Bullingdon,879,879,1114,1121,1.28,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Bullwood Hall,220,220,241,240,1.09,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Bure,503,503,523,514,1.02,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Canterbury,195,195,314,310,1.59,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Cardiff,554,539,814,815,1.51,0.97,2011-11-25,prison-population-monthly-nov-2011.txt
Channings Wood,698,698,751,740,1.06,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Chelmsford,554,554,700,691,1.25,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Coldingley,494,494,513,512,1.04,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Cookham Wood,143,143,143,128,0.9,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Dartmoor,641,635,652,622,0.98,0.99,2011-11-25,prison-population-monthly-nov-2011.txt
Deerbolt,513,513,513,505,0.98,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Doncaster,713,713,1145,1133,1.59,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Dorchester,146,146,260,237,1.62,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Dovegate,1064,1060,1135,1123,1.06,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Downview,359,327,327,307,0.94,0.91,2011-11-25,prison-population-monthly-nov-2011.txt
Drake Hall,315,315,315,302,0.96,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Durham,606,606,1017,949,1.57,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
East Sutton Park,98,98,100,98,1.0,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Eastwood Park,333,333,363,312,0.94,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Elmley (Sheppey),943,943,1252,1234,1.31,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Erlestoke,494,494,494,489,0.99,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Everthorpe,603,603,689,672,1.11,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Exeter,322,316,545,526,1.66,0.98,2011-11-25,prison-population-monthly-nov-2011.txt
Featherstone,671,671,687,684,1.02,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Feltham,762,762,762,686,0.9,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Ford,521,521,521,509,0.98,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Forest Bank,1100,1100,1364,1359,1.24,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Foston Hall,290,290,310,298,1.03,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Frankland,859,844,844,803,0.95,0.98,2011-11-25,prison-population-monthly-nov-2011.txt
Full Sutton,604,596,608,609,1.02,0.99,2011-11-25,prison-population-monthly-nov-2011.txt
Garth,811,811,846,837,1.03,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Gartree,677,677,677,668,0.99,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Glen Parva,649,649,808,790,1.22,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Gloucester,221,213,321,320,1.5,0.96,2011-11-25,prison-population-monthly-nov-2011.txt
Grendon,251,238,238,226,0.95,0.95,2011-11-25,prison-population-monthly-nov-2011.txt
Guys Marsh,520,452,509,501,1.11,0.87,2011-11-25,prison-population-monthly-nov-2011.txt
Hatfield,260,260,260,255,0.98,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Haverigg,622,622,644,622,1.0,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Hewell,1173,1003,1261,1245,1.24,0.86,2011-11-25,prison-population-monthly-nov-2011.txt
High Down,999,999,1103,1076,1.08,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Highpoint (North and South),1299,1297,1323,1311,1.01,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Hindley,506,506,506,345,0.68,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Hollesley Bay,365,365,365,360,0.99,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Holloway,540,533,591,555,1.04,0.99,2011-11-25,prison-population-monthly-nov-2011.txt
Holme House,1034,1034,1212,1180,1.14,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Hull,723,723,1044,979,1.35,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Huntercombe,370,430,430,417,0.97,1.16,2011-11-25,prison-population-monthly-nov-2011.txt
Isis,478,478,622,612,1.28,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Isle of Wight,1578,1550,1698,1683,1.09,0.98,2011-11-25,prison-population-monthly-nov-2011.txt
Kennet,175,175,342,340,1.94,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Kingston,199,199,199,196,0.98,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Kirkham,632,632,630,627,0.99,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Kirklevington Grange,283,283,283,280,0.99,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Lancaster Farms,480,480,530,510,1.06,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Leeds,829,792,1120,1116,1.41,0.96,2011-11-25,prison-population-monthly-nov-2011.txt
Leicester,210,210,398,353,1.68,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Lewes,624,616,742,625,1.01,0.99,2011-11-25,prison-population-monthly-nov-2011.txt
Leyhill,523,523,523,508,0.97,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Lincoln,419,427,729,680,1.59,1.02,2011-11-25,prison-population-monthly-nov-2011.txt
Lindholme,930,914,994,983,1.08,0.98,2011-11-25,prison-population-monthly-nov-2011.txt
Littlehey,1143,1023,1146,1129,1.1,0.9,2011-11-25,prison-population-monthly-nov-2011.txt
Liverpool,1186,1176,1448,1281,1.09,0.99,2011-11-25,prison-population-monthly-nov-2011.txt
Long Lartin,629,622,622,616,0.99,0.99,2011-11-25,prison-population-monthly-nov-2011.txt
Low Newton,314,298,336,295,0.99,0.95,2011-11-25,prison-population-monthly-nov-2011.txt
Lowdham Grange,900,900,920,931,1.03,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Maidstone,565,565,600,596,1.05,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Manchester,965,917,1256,1168,1.27,0.95,2011-11-25,prison-population-monthly-nov-2011.txt
Moorland,943,813,876,664,0.82,0.86,2011-11-25,prison-population-monthly-nov-2011.txt
Mount,747,747,768,764,1.02,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
New Hall,395,392,446,381,0.97,0.99,2011-11-25,prison-population-monthly-nov-2011.txt
North Sea Camp,378,378,378,374,0.99,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Northallerton,146,146,252,245,1.68,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Northumberland,1353,1297,1299,1278,0.99,0.96,2011-11-25,prison-population-monthly-nov-2011.txt
Norwich,623,623,769,754,1.21,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Nottingham,723,723,1060,1056,1.46,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Onley,710,710,710,700,0.99,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Parc,1170,1170,1474,1458,1.25,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Pentonville,915,915,1310,1303,1.42,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Peterborough (Female),360,357,384,346,0.97,0.99,2011-11-25,prison-population-monthly-nov-2011.txt
Peterborough (Male),480,483,624,619,1.28,1.01,2011-11-25,prison-population-monthly-nov-2011.txt
Portland,464,464,505,493,1.06,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Prescoed,199,199,230,226,1.14,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Preston,455,455,842,763,1.68,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Ranby,893,892,1098,1089,1.22,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Reading,190,190,293,253,1.33,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Risley,1050,1050,1095,1077,1.03,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Rochester,756,664,664,595,0.9,0.88,2011-11-25,prison-population-monthly-nov-2011.txt
Rye Hill,600,600,625,619,1.03,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Send,282,282,282,277,0.98,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Shepton Mallet,165,165,189,187,1.13,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Shrewsbury,182,170,340,334,1.96,0.93,2011-11-25,prison-population-monthly-nov-2011.txt
Spring Hill,334,333,333,321,0.96,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Stafford,741,725,741,733,1.01,0.98,2011-11-25,prison-population-monthly-nov-2011.txt
Standford Hill (Sheppey),464,464,464,456,0.98,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Stocken,967,967,1056,982,1.02,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Stoke Heath,634,634,750,600,0.95,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Styal,461,450,459,421,0.94,0.98,2011-11-25,prison-population-monthly-nov-2011.txt
Sudbury,581,581,581,571,0.98,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Swaleside (Sheppey),1112,1112,1112,1090,0.98,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Swansea,248,240,445,445,1.85,0.97,2011-11-25,prison-population-monthly-nov-2011.txt
Swinfen Hall,604,604,654,634,1.05,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Thorn Cross,322,322,322,308,0.96,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Usk,153,153,266,260,1.7,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Verne,572,572,607,604,1.06,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Wakefield,751,749,749,736,0.98,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Wandsworth,1101,1101,1665,1598,1.45,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Warren Hill,222,128,128,112,0.88,0.58,2011-11-25,prison-population-monthly-nov-2011.txt
Wayland,958,958,1017,1006,1.05,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Wealstun,810,810,832,814,1.0,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Wellingborough,638,580,588,580,1.0,0.91,2011-11-25,prison-population-monthly-nov-2011.txt
Werrington,160,160,160,151,0.94,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Wetherby,408,408,408,344,0.84,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Whatton,779,776,841,834,1.07,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Whitemoor,473,458,458,453,0.99,0.97,2011-11-25,prison-population-monthly-nov-2011.txt
Winchester,499,499,706,697,1.4,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Wolds,320,320,360,357,1.12,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Woodhill,661,656,840,825,1.26,0.99,2011-11-25,prison-population-monthly-nov-2011.txt
Wormwood Scrubs,1176,1155,1258,1242,1.08,0.98,2011-11-25,prison-population-monthly-nov-2011.txt
Wymott,1113,1103,1176,1159,1.05,0.99,2011-11-25,prison-population-monthly-nov-2011.txt
Sub total,78990,77512,90392,87348,1.13,0.98,2011-11-25,prison-population-monthly-nov-2011.txt
Dover (IRC),316,316,316,283,0.9,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Haslar (IRC),160,160,160,134,0.84,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Lindholme (IRC),124,124,124,72,0.58,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Morton Hall (IRC),392,392,392,329,0.84,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Sub total,992,992,992,818,0.82,1.0,2011-11-25,prison-population-monthly-nov-2011.txt
Total,79982,78504,89384,88166,1.12,0.98,2011-11-25,prison-population-monthly-nov-2011.txt
Altcourse,794,794,1108,1110,1.4,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Ashfield,423,423,360,201,0.48,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Askham Grange,150,126,128,116,0.92,0.84,2012-11-30,prison-population-monthly-nov2012.txt
Aylesbury,411,411,444,419,1.02,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Bedford,322,322,506,468,1.45,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Belmarsh,800,800,885,846,1.06,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Birmingham,1093,1093,1450,1423,1.3,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Blantyre House,122,122,122,118,0.97,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Blundeston,481,469,514,504,1.07,0.98,2012-11-30,prison-population-monthly-nov2012.txt
Brinsford,545,545,577,512,0.94,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Bristol,427,427,614,559,1.31,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Brixton,530,525,798,665,1.27,0.99,2012-11-30,prison-population-monthly-nov2012.txt
Bronzefield,527,527,527,495,0.94,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Buckley Hall,410,410,445,437,1.07,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Bullingdon,879,879,1114,1080,1.23,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Bullwood Hall,222,216,228,222,1.03,0.97,2012-11-30,prison-population-monthly-nov2012.txt
Bure,503,503,523,518,1.03,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Canterbury,195,195,314,292,1.5,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Cardiff,539,539,804,779,1.45,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Channings Wood,698,698,731,712,1.02,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Chelmsford,551,551,710,683,1.24,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Coldingley,493,493,513,508,1.03,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Cookham Wood,143,143,143,119,0.83,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Dartmoor,642,639,659,620,0.97,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Deerbolt,513,513,513,368,0.72,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Doncaster,743,743,1145,1100,1.48,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Dorchester,148,148,271,233,1.57,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Dovegate,1064,1060,1107,1036,0.98,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Downview,355,355,355,339,0.95,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Drake Hall,315,315,315,312,0.99,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Durham,592,592,990,831,1.4,1.0,2012-11-30,prison-population-monthly-nov2012.txt
East Sutton Park,98,98,100,95,0.97,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Eastwood Park,410,315,363,324,1.03,0.77,2012-11-30,prison-population-monthly-nov2012.txt
Elmley (Sheppey),943,943,1252,1209,1.28,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Erlestoke,494,494,494,485,0.98,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Everthorpe,615,615,689,652,1.06,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Exeter,326,317,561,542,1.71,0.97,2012-11-30,prison-population-monthly-nov2012.txt
Featherstone,671,671,687,682,1.02,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Feltham,762,762,762,682,0.9,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Ford,521,521,521,517,0.99,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Forest Bank,1064,1064,1364,1294,1.22,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Foston Hall,290,290,310,285,0.98,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Frankland,859,844,844,813,0.96,0.98,2012-11-30,prison-population-monthly-nov2012.txt
Full Sutton,604,596,616,607,1.02,0.99,2012-11-30,prison-population-monthly-nov2012.txt
Garth,811,811,846,838,1.03,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Gartree,707,707,707,699,0.99,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Glen Parva,637,637,808,664,1.04,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Gloucester,225,225,321,295,1.31,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Grendon / Springhill,585,552,553,539,0.98,0.94,2012-11-30,prison-population-monthly-nov2012.txt
Guys Marsh,518,518,559,539,1.04,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Haverigg,622,622,644,635,1.02,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Hewell,1003,1003,1261,1145,1.14,1.0,2012-11-30,prison-population-monthly-nov2012.txt
High Down,999,999,1103,1064,1.07,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Highpoint (North and South),1299,1259,1285,1264,1.0,0.97,2012-11-30,prison-population-monthly-nov2012.txt
Hindley,506,506,506,196,0.39,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Hollesley Bay,380,380,380,377,0.99,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Holloway,540,533,591,514,0.96,0.99,2012-11-30,prison-population-monthly-nov2012.txt
Holme House,1034,1034,1212,1074,1.04,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Hull,723,723,1044,908,1.26,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Huntercombe,370,370,430,411,1.11,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Isis,478,478,622,533,1.12,1.0,2012-11-30,prison-population-monthly-nov2012.txt
Isle of Wight,1578,1550,1698,1567,1.01,0.98,2012-11-30,prison-population-monthly-nov2012.txt
